File_Name,Sample_Rate,Duration_s,Avg_F0_Hz,Avg_ZCR_per_s,Avg_Energy,Voiced_Frame_Ratio,Spectral_Centroid_Mean,Spectral_Bandwidth_Mean,Spectral_Rolloff_Mean,Spectral_Flatness_Mean,MFCC1_Mean,MFCC2_Mean,MFCC3_Mean,MFCC4_Mean,MFCC5_Mean,Gender,Age
G03_D02_F_45_Sad_C4.wav,44100,2.901337868480726,250.40632727740444,1266.2885662431943,0.002145559426289876,0.5454545454545454,3151.9486204217874,4321.286982801148,1383.5520674542684,0.1683319679842163,,,,,,Female,45
G03_D03_M_50_Furious_C3.wav,44100,2.7306802721088435,155.26293630265883,1061.3663010134433,0.014319181403011262,0.5207373271889401,2067.102169770667,3186.6246648044184,902.4454051050647,0.10617126527212975,,,,,,Male,50
G03_D03_M_50_Happy_C2.wav,44100,2.8373469387755104,175.21695364096306,667.1682422732074,0.018808813071940007,0.5929203539823009,2309.5634082676283,3721.1786235278055,793.1545400025933,0.1367111223734578,,,,,,Male,50
G03_D03_M_50_Neutral_C1.wav,44100,4.565351473922902,135.07154333081945,1619.1433963042402,0.002987184259696942,0.4835164835164835,3866.5706458484565,4889.6121963567075,1206.7980018028845,0.24269571996667585,,,,,,Male,50
G03_D04_M_23_Furious_C3.wav,48000,4.537833333333333,122.20304336846036,803.0769230769231,0.003308729748838605,0.574585635359116,1412.925953601809,1440.7499866966573,1371.5380627962086,0.026451318254446177,,,,,,Male,23
G03_D04_M_23_Happy_C2.wav,48000,4.357833333333334,131.96644285394666,852.6732673267327,0.0020820987010651292,0.5821325648414986,1389.9593644011593,1869.5587295635914,973.0902777777778,0.059660832056543704,,,,,,Male,23
G03_D04_M_23_Sad_C4.wav,48000,4.517833333333333,123.61332548775569,631.044776119403,0.0015811158885953834,0.5583333333333333,1239.3809916706925,1640.5629397456257,893.6383928571429,0.03513611709554206,,,,,,Male,23
G03_D05_F_22_Furious_C3.wav,48000,3.1573333333333333,253.44220854874334,2650.5982905982905,0.0197287951155096,0.46613545816733065,4345.214797598186,4427.92273600875,2759.7056313993176,0.20702791229563985,,,,,,Female,22
G03_D05_F_22_Neutral_C1.wav,48000,3.498666666666667,247.60792977888175,1521.8320610687024,0.007984677579173339,0.4712230215827338,3335.2499931450634,4103.345955422073,1950.0721153846155,0.1452788672226725,,,,,,Female,22
G03_D05_F_22_Sad_C4.wav,48000,4.352,236.82678675543332,3225.8959537572255,0.010291308569979831,0.49855907780979825,4488.57922138684,4535.818769773194,3258.738425925926,0.24544503700441792,,,,,,Female,22
G03_D06_C_11_Furious_C3.wav,44100,4.305646258503401,276.0945541652804,2230.4642847468645,0.022646193726023098,0.5860058309037901,3839.61238848076,3470.9274646374843,3406.6466120997957,0.1334162161330365,,,,,,Child,11
G03_D06_C_11_Shocked_C5.wav,44100,4.663900226757369,314.5216431209361,3208.4294290101916,0.03382155742456207,0.5241935483870968,4409.329236459346,3476.378367360314,4217.964946804334,0.15070034922909423,,,,,,Child,11
G03_D06_C_11_Happy_C2.wav,44100,4.245419501133787,313.1145536531481,2550.088541574895,0.022983775497745246,0.6094674556213018,3672.5691791318654,3475.987942286848,2902.3426709254145,0.12386806503646895,,,,,,Child,11
G04_D01_M_20_Neutral_C1.wav,44100,3.947392290249433,129.42001277908153,1680.3022717316478,0.000586254200752692,0.554140127388535,3807.9339227819273,3221.8897132489096,4591.747901984421,0.24851469337922902,,,,,,Male,20
G04_D01_M_20_Happy_C2.wav,44100,4.33984126984127,135.07783983823379,1152.913106989509,0.0002468920055616715,0.5924855491329479,3542.565940614373,3127.0637324480467,4213.6986644847975,0.2244840984126212,,,,,,Male,20
G04_D01_M_20_Furious_C3.wav,44100,4.121541950113379,170.01971699344548,1847.1654003506721,0.0012011279418749927,0.5396341463414634,4486.767040952551,3294.307242203783,6165.102871981534,0.2765773566419527,,,,,,Male,20
G04_D02_M_21_Neutral_C1.wav,44100,5.712108843537415,175.71153413443517,1546.6123426673626,0.010969223831354033,0.5416666666666666,4291.0484285675375,3166.3264300736223,6129.080593366564,0.27819161999492975,,,,,,Male,21
G04_D02_M_21_Happy_C2.wav,44100,4.702040816326531,167.56773813129402,1324.2720744890714,0.007652380609203062,0.552,3530.61026254305,2867.4200845119135,4044.6533203125,0.21521900714662193,,,,,,Male,21
G04_D02_M_21_Furious_C3.wav,44100,4.179591836734694,189.161797075034,1442.2784600219259,0.0060433999536001135,0.5915915915915916,3304.3617303620695,2796.9949260602452,3674.517463235294,0.18447980158049584,,,,,,Male,21
G04_D03_F_21_Sad_C4.wav,48000,7.457833333333333,213.14690064933387,1827.016393442623,0.0003443624860353029,0.5126050420168067,4582.34075844531,4259.53700169838,4330.482219827586,0.3426279779807415,,,,,,Female,21
G04_D03_F_21_Happy_C2.wav,48000,4.1978333333333335,275.04448221082174,963.9800995024875,0.0017917218777794347,0.6017964071856288,2277.61988636081,2327.153600861498,1976.0216346153845,0.11974191039112088,,,,,,Female,21
G04_D03_F_21_Furious_C3.wav,48000,5.217833333333333,250.0682196084986,1117.4545454545455,0.004004275811850235,0.5288461538461539,2624.060483227335,2694.7742050331894,1975.4050925925926,0.14442188659218017,,,,,,Female,21
G04_D04_K_21_Neutral_C1.wav,48000,4.86,222.6221907864504,1338.5281385281385,0.0037167693527541726,0.5968992248062015,2742.4860392990827,3158.0335021258443,1853.5329092920354,0.09673666000904944,,,,,,Female,21
G04_D04_K_21_Furious_C3.wav,48000,5.4,268.4223061077918,1885.1141552511415,0.03893615917376734,0.5081206496519721,3739.630717650619,3753.935593443124,2331.402211729622,0.1495797645860691,,,,,,Female,21
G04_D04_K_21_Shocked_C5.wav,48000,6.12,271.6286077562416,2258.6991869918697,0.017317309010733514,0.5040983606557377,3565.53141362287,3605.3197880025073,2442.1052631578946,0.13131143218109323,,,,,,Female,21
G04_D05_C_12_Neutral_C1.wav,44100,4.209229024943311,258.11705054614464,2038.638838475499,0.0001376756566914949,0.5223880597014925,4201.905685196271,4250.318357053188,3176.0574893366993,0.2680407084982534,,,,,,Child,12
G04_D05_C_12_Happy_C2.wav,44100,4.717165532879819,322.33351138199953,1405.9709618874776,0.00025390237719918424,0.5585106382978723,4669.819342861429,4110.341221693235,4833.108740113214,0.2925751807228871,,,,,,Child,12
G04_D05_C_12_Furious_C3.wav,44100,4.615578231292517,331.62036512966887,2017.510715526895,0.00037088465472694023,0.5108695652173914,4779.709609982859,4114.690851698122,4816.551247223984,0.29518399660966593,,,,,,Child,12
G04_D06_C_13_Neutral_C1.wav,48000,4.1978333333333335,205.88574827488011,1278.6363636363637,0.01915260912652946,0.5269461077844312,1507.0622725692458,1725.410646621078,1053.6057692307693,0.030822067445263328,,,,,,Child,13
G04_D06_C_13_Happy_C2.wav,48000,4.717833333333333,283.5517465271468,1585.2830188679245,0.028000323273850682,0.5638297872340425,1951.3990935223803,1839.344716623861,1587.5569476082005,0.029699668705114132,,,,,,Child,13
G04_D06_C_13_Furious_C3.wav,48000,4.677833333333333,276.3401642638272,1893.8248847926268,0.03149247136350417,0.5817694369973191,1833.834056148844,1733.8692641676805,1515.032327586207,0.02090020933314021,,,,,,Child,13
G05_D01_C_9_Neutral_C1.wav,48000,4.357833333333334,319.77873473995356,1357.7777777777778,0.020574696665059032,0.5706051873198847,1946.36805636723,1819.4493397778733,1551.388888888889,0.044626043731992054,,,,,,Child,9
G05_D01_C_9_Happy_C2..wav,48000,4.557833333333333,271.3534285645073,1350.0444444444445,0.041804905354535134,0.6198347107438017,1510.824316289266,1441.27126471197,1260.428950471698,0.0282526809623489,,,,,,Child,9
G05_D01_C_9_Angry_C3.wav,48000,4.497833333333333,293.3356520384754,1307.6923076923076,0.04265553365533169,0.5810055865921788,1546.7741959974155,1406.3292891929532,1220.2639055023924,0.01778149512179861,,,,,,Child,9
G05_D02_E_23_Neutral_C1.wav,48000,3.6778333333333335,120.37074592793326,878.9808917197453,0.004346600161695303,0.5358361774744027,1276.9841828375188,1592.8874165826728,1046.3709677419354,0.038173127376260024,,,,,,Male,23
G05_D02_E_23_Happy_C2.wav,48000,3.4578333333333333,142.63741274552837,813.2530120481928,0.01011334447616554,0.6036363636363636,1082.3476893092754,1351.041605936684,845.7213785046729,0.028475652632878736,,,,,,Male,23
G05_D02_E_23_Angry_C3.wav,48000,4.217833333333333,113.4297070099132,972.3560209424083,0.007127081537798021,0.5684523809523809,1545.7043162994366,1710.307570137265,1383.5897640306123,0.04395775096768269,,,,,,Male,23
G05_D03_K_19_Neutral_C1.wav,48000,4.177833333333333,204.51921021631577,1507.9569892473119,0.0030467907319472955,0.5585585585585585,1660.3779794763666,1955.8130456352776,1226.0591172680413,0.061489972356870794,,,,,,Female,19
G05_D03_K_19_Happy_C2.wav,48000,3.6578333333333335,277.9041776026862,1270.909090909091,0.010975037870194874,0.6048109965635738,1522.4150844446403,1616.4011169718324,1131.0149336283187,0.030373913147144962,,,,,,Female,19
G05_D03_K_19_Angry_C3.wav,48000,3.6978333333333335,253.36538576250356,1142.923976608187,0.019935250308429988,0.5816326530612245,1468.2705546195048,1664.925239613412,1077.305029154519,0.03128525833389972,,,,,,Female,19
G05_D04_K_21_Neutral_C1.wav,48000,4.317833333333334,249.63034952352152,1039.3548387096773,0.015656954754798214,0.5406976744186046,1369.087749663364,1627.4726260762666,851.2312967581047,0.0164838744370651,,,,,,Female,21
G05_D04_K_21_Happy_C2.wav,48000,4.237833333333334,315.1174768949082,1141.5841584158416,0.030438567411781536,0.5976331360946746,1504.4594499412055,1516.4154461144599,1044.0394987309644,0.011572944500799277,,,,,,Female,21
G05_D04_K_21_Angry_C3.wav,48000,3.8578333333333332,312.1656713135803,1156.7816091954023,0.0330787551608579,0.5667752442996743,1485.8286377855293,1553.4511198854964,1035.767283519553,0.013963672719025265,,,,,,Female,21
G05_D05_E_21_Neutral_C1.wav,48000,4.317833333333334,143.62197805069326,1238.5340314136126,0.04226781506474937,0.5552325581395349,1652.1308231811165,1646.5985810508673,1483.985349127182,0.029138492497887695,,,,,,Male,21
G05_D05_E_21_Happy_C2.wav,48000,4.997833333333333,227.97850302353098,659.9111111111112,0.07637733310151984,0.5653266331658291,1355.2530430774805,1566.6949622673715,995.866935483871,0.02549154198855914,,,,,,Male,21
G05_D05_E_21_Angry_C3.wav,48000,4.017833333333333,194.4436336149464,816.3730569948186,0.06331362502768456,0.603125,1570.8805824453448,1624.040308702671,1323.6218163538874,0.028354874065199116,,,,,,Male,21
G05_D06_C_9_Neutral_C1.wav,48000,4.557833333333333,243.22224684454446,1115.260663507109,0.0008008540759531054,0.581267217630854,1526.5318776771062,1861.1900763801107,1130.0854952830189,0.03886225059793101,,,,,,Child,9
G05_D06_C_9_Happy_C2.wav,48000,3.5178333333333334,322.59547986945546,1428.0459770114942,0.004240634798204305,0.6214285714285714,1577.3582369538394,1604.4385679192048,1154.1890337423313,0.024010968073367098,,,,,,Child,9
G05_D06_C_9_Angry_C3.wav,48000,3.237833333333333,332.40631062147384,1343.421052631579,0.0037444670259821834,0.5891472868217055,1449.9332105656908,1553.5581905593028,933.75,0.017180092793404468,,,,,,Child,9
G07_D01_K_22_Şaşkın_C5.wav,44100,2.9718820861678004,323.9610876700337,1275.7558790593505,0.041220089147336755,0.597457627118644,3856.6981686959916,5180.564730076863,1227.13623046875,0.18136587914695032,,,,,,Male,22
G07_D01_M_22_Neutral_C1.wav,44100,5.82265306122449,118.99836143186627,1299.58481465828,0.0006624556956144901,0.47096774193548385,2439.1854643385427,3203.409707436456,1312.9632788968374,0.13691295798605815,,,,,,Male,22
G07_D01_M_22_Furious_C3.wav,44100,6.163990929705215,149.25823585920327,1001.5697644991722,0.007018066817338337,0.5101626016260162,3757.514666792391,4400.333850153688,1340.860709203036,0.2525844328438384,,,,,,Male,22
G07_D02_M_50_Neutral_C1.wav,44100,6.249319727891156,132.4376150046322,611.766806966058,0.004415456655055819,0.5651302605210421,3100.446722908138,4071.32377034473,737.1197794976636,0.2298024246191913,,,,,,Male,50
G07_D02_M_50_Neutral_C1.wav,44100,6.249319727891156,132.4376150046322,611.766806966058,0.004415456655055819,0.5651302605210421,3100.446722908138,4071.32377034473,737.1197794976636,0.2298024246191913,,,,,,Male,50
G07_D02_M_50_Sad_C4.wav,44100,6.590657596371882,128.16514996861622,932.9988863223891,0.002521863377447923,0.5019011406844106,3184.7389793247116,4319.923226782536,946.1628366023937,0.2178495189131522,,,,,,Male,50
G07_D03_F_40_Neutral_C1.wav,44100,5.3106575963718825,195.24915050415729,1055.4990925589839,0.0034659076970640587,0.5778301886792453,2884.512719244247,3873.25535081202,1401.5079716753855,0.16139711834126488,,,,,,Female,40
G07_D03_F_40_Furious_C3.wav,44100,5.737324263038548,252.07153856622588,865.6714051504869,0.0032709206417653844,0.5873362445414847,2913.4011021652177,3748.5411105662197,1353.741169170061,0.17298665431739962,,,,,,Female,40
G07_D03_F_40_Furious_C3.wav,44100,5.737324263038548,252.07153856622588,865.6714051504869,0.0032709206417653844,0.5873362445414847,2913.4011021652177,3748.5411105662197,1353.741169170061,0.17298665431739962,,,,,,Female,40
G07_D04_F_20_Furious_C3.wav,44100,4.115986394557823,235.62830969939336,951.0642330400424,0.011718195129353912,0.4817073170731707,2507.4818711815356,3223.5730324480164,1091.1383213141025,0.1468145513653703,,,,,,Female,20
G07_D04_F_20_Neutral_C1.wav,44100,4.627981859410431,231.36385054026883,1337.0888015394578,0.007547672435338642,0.5392953929539296,2955.0382229320003,3604.9581525406993,1473.634295886076,0.16975591785150893,,,,,,Female,20
